Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22.0,POR,NBA,PF,82,,39.6,9.6,22.4,.427,,,,9.6,22.4,.427,.427,5.4,7.6,.710,,,11.5,4.3,,,,2.3,24.5
1972-73,23.0,POR,NBA,PF,80,,39.4,9.5,21.1,.452,,,,9.5,21.1,.452,.452,4.8,6.6,.723,,,10.9,5.5,,,,3.2,23.8
1973-74,24.0,POR,NBA,PF,75,,38.0,9.1,19.9,.459,,,,9.1,19.9,.459,.459,4.2,5.5,.762,2.6,6.5,9.1,4.3,1.2,0.8,,2.9,22.5
1974-75,25.0,POR,NBA,PF,82,,38.6,8.4,17.0,.497,,,,8.4,17.0,.497,.497,4.8,6.8,.706,2.8,7.9,10.7,3.5,1.3,1.0,,3.5,21.7
1975-76,26.0,POR,NBA,PF,79,,38.5,7.3,15.2,.483,,,,7.3,15.2,.483,.483,4.4,6.5,.674,3.1,5.9,9.0,3.1,1.0,0.7,,3.2,19.1
1976-77,27.0,BOS,NBA,PF,82,,32.2,5.7,12.3,.458,,,,5.7,12.3,.458,.458,3.8,5.7,.668,3.3,6.8,10.0,2.1,0.8,0.7,,4.0,15.1
1977-78,28.0,BOS,NBA,PF,81,,29.8,5.3,11.4,.467,,,,5.3,11.4,.467,.467,2.7,4.1,.660,2.8,5.6,8.3,2.1,0.8,0.6,2.8,3.9,13.4
1978-79,29.0,SDC,NBA,PF,79,,25.6,3.9,8.6,.462,,,,3.9,8.6,.462,.462,1.9,2.9,.650,2.0,3.1,5.1,1.6,0.9,0.5,2.3,3.5,9.8
1979-80,30.0,SDC,NBA,PF,71,,30.2,3.0,7.0,.423,0.0,0.0,.000,3.0,7.0,.424,.423,1.2,2.1,.546,1.9,3.8,5.8,3.0,1.1,0.7,2.4,3.4,7.1
1980-81,31.0,SDC,NBA,PF,49,,22.1,2.6,5.8,.437,0.0,0.0,.000,2.6,5.8,.439,.437,1.6,3.1,.507,1.6,2.9,4.6,2.3,0.8,0.8,1.9,3.4,6.7
1981-82,32.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
Career,,,NBA,,760,,33.9,6.6,14.5,.459,0.0,0.0,.000,6.6,14.5,.459,.459,3.6,5.2,.685,2.6,5.5,8.7,3.2,1.0,0.7,2.4,3.3,16.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,POR,NBA,,398,,38.8,8.8,19.1,.460,,,,8.8,19.1,.460,.460,4.7,6.6,.713,2.8,6.8,10.3,4.1,1.2,0.8,,3.0,22.3
3 seasons,,SDC,NBA,,199,,26.4,3.3,7.3,.444,0.0,0.0,.000,3.3,7.3,.444,.444,1.5,2.7,.580,1.9,3.3,5.2,2.3,0.9,0.6,2.2,3.4,8.0
2 seasons,,BOS,NBA,,163,,31.0,5.5,11.9,.463,,,,5.5,11.9,.463,.463,3.2,4.9,.665,3.0,6.2,9.2,2.1,0.8,0.7,2.8,4.0,14.2
